,date,first_receipt,last_receipt,total_deposit,n_receipts,n_void,n_visitors,inspection_stops,inspection_requests
0,2011-01-03,,,,,0.0,34.0,,
1,2011-01-04,,,,,0.0,12.0,,
2,2011-01-05,,,,,0.0,10.0,,
3,2011-01-06,,,,,0.0,15.0,,
4,2011-01-07,,,,,0.0,16.0,,
5,2011-01-10,,,,,0.0,10.0,,
6,2011-01-11,,,,,0.0,11.0,,
7,2011-01-12,,,,,0.0,16.0,,
8,2011-01-13,,,,,0.0,18.0,,
9,2011-01-14,,,,,0.0,15.0,,
10,2011-01-18,,,,,0.0,12.0,,
11,2011-01-19,,,,,0.0,17.0,,
12,2011-01-20,,,,,0.0,13.0,,
13,2011-01-21,,,,,0.0,9.0,,
14,2011-01-24,,,,,0.0,14.0,,
15,2011-01-25,,,,,0.0,22.0,,
16,2011-01-26,,,,,0.0,16.0,,
17,2011-01-27,,,,,0.0,21.0,,
18,2011-01-28,,,,,0.0,17.0,,
19,2011-01-31,,,,,0.0,21.0,,
20,2011-02-01,,,,,0.0,13.0,,
21,2011-02-02,,,,,0.0,6.0,,
22,2011-02-03,,,,,0.0,22.0,,
23,2011-02-07,,,,,0.0,9.0,,
24,2011-02-08,,,,,0.0,26.0,,
25,2011-02-09,,,,,0.0,11.0,,
26,2011-02-10,,,,,0.0,14.0,,
27,2011-02-11,,,,,0.0,12.0,,
28,2011-02-14,,,,,0.0,16.0,,
29,2011-02-15,,,,,0.0,16.0,,
30,2011-02-16,,,,,0.0,15.0,,
31,2011-02-17,,,,,0.0,35.0,,
32,2011-02-18,,,,,0.0,13.0,,
33,2011-02-22,,,,,0.0,17.0,,
34,2011-02-23,,,,,0.0,15.0,,
35,2011-02-24,,,,,0.0,10.0,,
36,2011-02-25,,,,,0.0,10.0,,
37,2011-03-01,,,,,0.0,14.0,,
38,2011-03-02,,,,,0.0,10.0,,
39,2011-03-03,,,,,0.0,20.0,,
40,2011-03-04,,,,,0.0,16.0,,
41,2011-03-07,,,,,0.0,28.0,,
42,2011-03-09,,,,,0.0,17.0,,
43,2011-03-10,,,,,0.0,26.0,,
44,2011-03-11,,,,,0.0,14.0,,
45,2011-03-14,,,,,0.0,16.0,,
46,2011-03-15,,,,,0.0,17.0,,
47,2011-03-16,,,,,0.0,20.0,,
48,2011-03-17,,,,,0.0,19.0,,
49,2011-03-18,,,,,0.0,14.0,,
50,2011-03-21,,,,,0.0,17.0,,
51,2011-03-22,,,,,0.0,20.0,,
52,2011-03-23,,,,,0.0,14.0,,
53,2011-03-24,,,,,0.0,11.0,,
54,2011-03-25,,,,,0.0,13.0,,
55,2011-03-29,,,,,0.0,15.0,,
56,2011-03-30,,,,,0.0,9.0,,
57,2011-04-01,,,,,0.0,19.0,,
58,2011-04-04,,,,,0.0,13.0,,
59,2011-04-05,,,,,0.0,19.0,,
60,2011-04-06,,,,,0.0,12.0,,
61,2011-04-07,,,,,0.0,15.0,,
62,2011-04-08,,,,,0.0,13.0,,
63,2011-04-11,,,,,0.0,16.0,,
64,2011-04-12,,,,,0.0,8.0,,
65,2011-04-13,,,,,0.0,13.0,,
66,2011-04-14,,,,,0.0,16.0,,
67,2011-04-15,,,,,0.0,6.0,,
68,2011-04-18,,,,,0.0,25.0,,
69,2011-04-19,,,,,0.0,17.0,,
70,2011-04-20,,,,,0.0,25.0,,
71,2011-04-21,,,,,0.0,12.0,,
72,2011-04-22,,,,,0.0,9.0,,
73,2011-04-25,,,,,0.0,12.0,,
74,2011-04-26,,,,,0.0,17.0,,
75,2011-04-28,,,,,0.0,29.0,,
76,2011-04-29,,,,,0.0,12.0,,
77,2011-05-02,,,,,0.0,20.0,,
78,2011-05-03,,,,,0.0,26.0,,
79,2011-05-04,,,,,0.0,18.0,,
80,2011-05-05,,,,,0.0,10.0,,
81,2011-05-06,,,,,0.0,12.0,,
82,2011-05-09,,,,,0.0,15.0,,
83,2011-05-10,,,,,0.0,23.0,,
84,2011-05-12,,,,,0.0,17.0,,
85,2011-05-13,,,,,0.0,19.0,,
86,2011-05-16,,,,,0.0,14.0,,
87,2011-05-17,,,,,0.0,20.0,,
88,2011-05-18,,,,,0.0,9.0,,
89,2011-05-19,,,,,0.0,23.0,,
90,2011-05-20,,,,,0.0,14.0,,
91,2011-05-23,,,,,0.0,9.0,,
92,2011-05-26,,,,,0.0,17.0,,
93,2011-05-27,,,,,0.0,23.0,,
94,2011-05-31,,,,,0.0,23.0,,
95,2011-06-01,,,,,0.0,20.0,,
96,2011-06-02,,,,,0.0,23.0,,
97,2011-06-03,,,,,0.0,20.0,,
98,2011-06-06,,,,,0.0,9.0,,
99,2011-06-07,,,,,0.0,17.0,,
100,2011-06-08,,,,,0.0,26.0,,
101,2011-06-09,,,,,0.0,20.0,,
102,2011-06-10,,,,,0.0,13.0,,
103,2011-06-13,,,,,0.0,11.0,,
104,2011-06-14,,,,,0.0,13.0,,
105,2011-06-15,,,,,0.0,18.0,,
106,2011-06-16,,,,,0.0,20.0,,
107,2011-06-17,,,,,0.0,14.0,,
108,2011-06-20,,,,,0.0,13.0,,
109,2011-06-21,,,,,0.0,20.0,,
110,2011-06-22,,,,,0.0,10.0,,
111,2011-06-23,,,,,0.0,19.0,,
112,2011-06-24,,,,,0.0,15.0,,
113,2011-06-27,,,,,0.0,16.0,,
114,2011-06-28,,,,,0.0,23.0,,
115,2011-06-29,,,,,0.0,18.0,,
116,2011-06-30,,,,,0.0,22.0,,
117,2011-07-01,,,,,0.0,24.0,,
118,2011-07-05,,,,,0.0,24.0,,
119,2011-07-06,,,,,0.0,19.0,,
120,2011-07-07,,,,,0.0,20.0,,
121,2011-07-11,,,,,0.0,29.0,,
122,2011-07-12,,,,,0.0,17.0,,
123,2011-07-13,,,,,0.0,30.0,,
124,2011-07-15,,,,,0.0,22.0,,
125,2011-07-19,,,,,0.0,18.0,,
126,2011-07-20,,,,,0.0,20.0,,
127,2011-07-21,,,,,0.0,24.0,,
128,2011-07-22,,,,,0.0,22.0,,
129,2011-07-25,,,,,0.0,22.0,,
130,2011-07-26,,,,,0.0,15.0,,
131,2011-07-27,,,,,0.0,14.0,,
132,2011-07-28,,,,,0.0,27.0,,
133,2011-07-29,,,,,0.0,15.0,,
134,2011-08-01,,,,,0.0,15.0,,
135,2011-08-02,,,,,0.0,19.0,,
136,2011-08-03,,,,,0.0,16.0,,
137,2011-08-04,,,,,0.0,22.0,,
138,2011-08-05,,,,,0.0,12.0,,
139,2011-08-08,,,,,0.0,18.0,,
140,2011-08-09,,,,,0.0,24.0,,
141,2011-08-10,,,,,0.0,21.0,,
142,2011-08-11,,,,,0.0,21.0,,
143,2011-08-15,,,,,0.0,24.0,,
144,2011-08-16,,,,,0.0,26.0,,
145,2011-08-17,,,,,0.0,29.0,,
146,2011-08-18,,,,,0.0,23.0,,
147,2011-08-19,,,,,0.0,17.0,,
148,2011-08-22,,,,,0.0,26.0,,
149,2011-08-23,,,,,0.0,20.0,,
150,2011-08-24,,,,,0.0,21.0,,
151,2011-08-25,,,,,0.0,29.0,,
152,2011-08-26,,,,,0.0,18.0,,
153,2011-08-29,,,,,0.0,20.0,,
154,2011-08-30,,,,,0.0,27.0,,
155,2011-08-31,,,,,0.0,20.0,,
156,2011-09-01,,,,,0.0,14.0,,
157,2011-09-02,,,,,0.0,14.0,,
158,2011-09-06,,,,,0.0,21.0,,
159,2011-09-07,,,,,0.0,22.0,,
160,2011-09-08,,,,,0.0,18.0,,
161,2011-09-09,,,,,0.0,16.0,,
162,2011-09-12,,,,,0.0,23.0,,
163,2011-09-13,,,,,0.0,23.0,,
164,2011-09-15,,,,,0.0,13.0,,
165,2011-09-16,,,,,0.0,13.0,,
166,2011-09-19,,,,,0.0,23.0,,
167,2011-09-20,,,,,0.0,29.0,,
168,2011-09-21,,,,,0.0,26.0,,
169,2011-09-22,,,,,0.0,16.0,,
170,2011-09-23,,,,,0.0,4.0,,
171,2011-09-26,,,,,0.0,24.0,,
172,2011-09-27,,,,,0.0,16.0,,
173,2011-09-28,,,,,0.0,14.0,,
174,2011-09-29,,,,,0.0,22.0,,
175,2011-09-30,,,,,0.0,28.0,,
176,2011-10-03,,,,,0.0,21.0,,
177,2011-10-04,,,,,0.0,19.0,,
178,2011-10-05,,,,,0.0,16.0,,
179,2011-10-06,,,,,0.0,22.0,,
180,2011-10-07,,,,,0.0,9.0,,
181,2011-10-10,,,,,0.0,13.0,,
182,2011-10-11,,,,,0.0,22.0,,
183,2011-10-12,,,,,0.0,21.0,,
184,2011-10-13,,,,,0.0,14.0,,
185,2011-10-14,,,,,0.0,17.0,,
186,2011-10-17,,,,,0.0,17.0,,
187,2011-10-18,,,,,0.0,13.0,,
188,2011-10-19,,,,,0.0,12.0,,
189,2011-10-20,,,,,0.0,10.0,,
190,2011-10-21,,,,,0.0,7.0,,
191,2011-10-24,,,,,0.0,18.0,,
192,2011-10-25,,,,,0.0,9.0,,
193,2011-10-26,,,,,0.0,21.0,,
194,2011-10-27,,,,,0.0,6.0,,
195,2011-10-28,,,,,0.0,10.0,,
196,2011-10-31,,,,,0.0,18.0,,
197,2011-11-16,237829.0,237855.0,21500.5,27.0,0.0,16.0,,
198,2011-11-17,237857.0,237880.0,11193.69,23.0,1.0,16.0,,
199,2011-11-18,237881.0,237893.0,15275.3,13.0,0.0,21.0,,
200,2011-11-21,237894.0,237912.0,7797.12,19.0,0.0,17.0,,
201,2011-11-22,237913.0,237942.0,414550.8,30.0,0.0,12.0,,
202,2011-11-23,237943.0,237967.0,21479.98,25.0,0.0,16.0,,
203,2011-11-28,237968.0,237991.0,14973.75,24.0,0.0,10.0,,
204,2011-11-29,237992.0,238001.0,8681.46,10.0,0.0,11.0,,
205,2011-11-30,238002.0,238019.0,5859.09,17.0,1.0,10.0,,
206,2011-12-01,238020.0,238039.0,11429.75,20.0,0.0,11.0,,
207,2011-12-02,238040.0,238061.0,13698.46,22.0,0.0,19.0,,
208,2011-12-05,238062.0,238091.0,47376.88,30.0,0.0,12.0,,
209,2011-12-06,238092.0,238121.0,30185.73,30.0,0.0,20.0,,
210,2011-12-07,238122.0,238144.0,80322.36,23.0,0.0,,,
211,2011-12-08,238145.0,238165.0,9325.85,21.0,0.0,9.0,,
212,2011-12-09,238166.0,238191.0,299986.29,26.0,0.0,,,
213,2011-12-12,238192.0,238207.0,20944.6,15.0,1.0,18.0,,
214,2011-12-13,238208.0,238226.0,7807.78,18.0,1.0,19.0,,
215,2011-12-14,238227.0,238249.0,11080.13,23.0,0.0,29.0,,
216,2011-12-15,238250.0,238266.0,15720.3,17.0,0.0,,,
217,2011-12-16,238267.0,238287.0,48976.98,21.0,0.0,16.0,,
218,2011-12-19,238288.0,238309.0,40441.96,22.0,0.0,,,
219,2011-12-20,238310.0,238322.0,9518.83,13.0,0.0,29.0,,
220,2011-12-21,238323.0,238340.0,11579.41,18.0,0.0,19.0,,
221,2011-12-22,238341.0,238369.0,20062.71,29.0,0.0,,,
222,2011-12-23,238370.0,238394.0,18237.29,25.0,0.0,18.0,,
223,2012-01-04,238395.0,238419.0,16968.85,25.0,0.0,33.0,,
224,2012-01-05,238420.0,238462.0,18949.41,43.0,0.0,18.0,,
225,2012-01-06,238463.0,238487.0,23563.47,25.0,0.0,13.0,,
226,2012-01-09,238488.0,238502.0,55712.93,15.0,0.0,11.0,,
227,2012-01-10,238503.0,238523.0,21607.89,21.0,0.0,15.0,,
228,2012-01-11,238524.0,238552.0,7994.86,29.0,0.0,17.0,,
229,2012-01-12,238553.0,238565.0,117593.47,13.0,0.0,18.0,,
230,2012-01-13,238566.0,238587.0,9122.09,22.0,0.0,5.0,,
231,2012-01-17,238588.0,238610.0,65052.34,23.0,0.0,15.0,,
232,2012-01-18,238611.0,238626.0,7486.29,16.0,0.0,25.0,,
233,2012-01-19,238627.0,238641.0,14720.02,15.0,0.0,16.0,,
234,2012-01-20,238642.0,238655.0,6452.7,14.0,0.0,6.0,,
235,2012-01-23,238656.0,238674.0,9028.95,19.0,0.0,17.0,,
236,2012-01-24,238675.0,238690.0,13200.69,15.0,1.0,8.0,,
237,2012-01-25,238691.0,238706.0,32672.6,16.0,0.0,9.0,,
238,2012-01-26,238707.0,238717.0,23301.08,11.0,0.0,19.0,,
239,2012-01-27,238718.0,238730.0,30988.73,13.0,0.0,16.0,,
240,2012-01-30,238731.0,238750.0,14134.55,20.0,0.0,13.0,,
241,2012-01-31,238751.0,238769.0,16605.12,19.0,0.0,13.0,,
242,2012-02-01,238770.0,238797.0,25980.32,28.0,0.0,11.0,,
243,2012-02-02,238798.0,238813.0,,16.0,0.0,11.0,,
244,2012-02-03,238814.0,238828.0,8169.69,15.0,0.0,12.0,,
245,2012-02-06,,,,,0.0,19.0,,
246,2012-02-07,,,,,0.0,8.0,,
247,2012-02-08,238861.0,238879.0,11198.0,19.0,0.0,20.0,,
248,2012-02-09,238880.0,238896.0,6332.04,17.0,0.0,19.0,,
249,2012-02-10,238897.0,238915.0,31722.21,18.0,1.0,13.0,,
250,2012-02-13,238916.0,238937.0,21609.51,21.0,1.0,18.0,,
251,2012-02-14,238938.0,238954.0,30527.75,17.0,0.0,14.0,,
252,2012-02-15,238955.0,238975.0,21890.7,21.0,0.0,33.0,,
253,2012-02-16,238976.0,238993.0,,18.0,0.0,19.0,,
254,2012-02-17,238994.0,239009.0,62977.95,16.0,0.0,19.0,,
255,2012-02-21,,,,,0.0,17.0,,
256,2012-02-22,239035.0,239058.0,34741.22,24.0,0.0,9.0,,
257,2012-02-23,239059.0,239086.0,31209.5,28.0,0.0,13.0,,
258,2012-02-24,239087.0,239107.0,9928.27,21.0,0.0,14.0,,
259,2012-02-27,239108.0,239130.0,8462.77,23.0,0.0,14.0,,
260,2012-02-28,239131.0,239146.0,3593.84,15.0,1.0,6.0,,
261,2012-02-29,239147.0,239174.0,29084.06,27.0,1.0,24.0,,
262,2012-03-01,239175.0,239188.0,6223.02,14.0,0.0,24.0,,
263,2012-03-03,239187.0,239207.0,15732.29,21.0,0.0,18.0,,
264,2012-03-05,239208.0,239221.0,11181.44,14.0,0.0,14.0,,
265,2012-03-06,239222.0,239248.0,46365.3,27.0,0.0,17.0,,
266,2012-03-07,239249.0,239272.0,10216.5,24.0,0.0,16.0,,
267,2012-03-08,239273.0,239297.0,22896.47,25.0,0.0,12.0,,
268,2012-03-09,239298.0,239319.0,343818.52,22.0,0.0,20.0,,
269,2012-03-12,239320.0,239335.0,6573.61,16.0,0.0,14.0,,
270,2012-03-13,239336.0,239357.0,12725.5,22.0,0.0,6.0,,
271,2012-03-14,239358.0,239381.0,11802.89,23.0,1.0,19.0,,
272,2012-03-15,239382.0,239399.0,,18.0,0.0,13.0,,
273,2012-03-16,239400.0,239414.0,,15.0,0.0,9.0,,
274,2012-03-19,239415.0,239432.0,13268.76,18.0,0.0,16.0,,
275,2012-03-20,239433.0,239455.0,21300.03,23.0,0.0,23.0,,
276,2012-03-21,239456.0,239472.0,,17.0,0.0,9.0,,
277,2012-03-22,239473.0,239489.0,6053.97,17.0,0.0,11.0,,
278,2012-03-23,239490.0,239504.0,4035.06,15.0,0.0,10.0,,
279,2012-03-26,239505.0,239533.0,18959.38,29.0,0.0,24.0,,
280,2012-03-27,239534.0,239550.0,10224.87,17.0,0.0,20.0,,
281,2012-03-28,239551.0,239569.0,64179.33,19.0,0.0,9.0,,
282,2012-03-29,239570.0,239584.0,,15.0,0.0,13.0,,
283,2012-03-30,239585.0,239599.0,,15.0,0.0,9.0,,
284,2012-04-02,239600.0,239616.0,8650.46,17.0,0.0,20.0,,
285,2012-04-03,239617.0,239644.0,8706.59,28.0,0.0,20.0,,
286,2012-04-04,239645.0,239659.0,11236.04,15.0,0.0,15.0,,
287,2012-04-05,239660.0,239674.0,9199.48,15.0,0.0,12.0,,
288,2012-04-06,239675.0,239690.0,11508.16,16.0,0.0,12.0,,
289,2012-04-09,239691.0,239704.0,3809.63,14.0,0.0,16.0,,
290,2012-04-10,239705.0,239724.0,10047.98,20.0,0.0,18.0,,
291,2012-04-11,239725.0,239743.0,10580.23,19.0,0.0,11.0,,
292,2012-04-12,239744.0,239760.0,16368.44,17.0,0.0,9.0,,
293,2012-04-13,239761.0,239783.0,14323.7,23.0,0.0,11.0,,
294,2012-04-16,239784.0,239805.0,21484.01,22.0,0.0,15.0,,
295,2012-04-17,239806.0,239832.0,49334.25,26.0,1.0,17.0,,
296,2012-04-18,239833.0,239850.0,19097.65,18.0,0.0,22.0,,
297,2012-04-19,239851.0,239868.0,16578.78,18.0,0.0,12.0,,
298,2012-04-20,239869.0,239883.0,16320.19,15.0,0.0,19.0,,
299,2012-04-23,239884.0,239904.0,9048.05,21.0,0.0,20.0,,
300,2012-04-24,239905.0,239917.0,8449.33,13.0,0.0,20.0,,
301,2012-04-25,239918.0,239934.0,19214.32,17.0,0.0,13.0,,
302,2012-04-26,239935.0,239954.0,14024.47,20.0,0.0,30.0,,
303,2012-04-27,239955.0,239966.0,12989.69,12.0,0.0,28.0,,
304,2012-04-30,239967.0,239998.0,23278.07,32.0,0.0,38.0,,
305,2012-05-01,239999.0,240018.0,42442.29,20.0,0.0,16.0,,
306,2012-05-02,240019.0,240034.0,26846.07,16.0,0.0,26.0,,
307,2012-05-03,240035.0,240056.0,9420.57,22.0,0.0,31.0,,
308,2012-05-04,240057.0,240069.0,6170.39,13.0,0.0,28.0,,
309,2012-05-07,240070.0,240083.0,10000.33,14.0,0.0,23.0,,
310,2012-05-08,240084.0,240109.0,14068.2,26.0,0.0,35.0,,
311,2012-05-09,240110.0,240129.0,8668.57,20.0,0.0,22.0,,
312,2012-05-10,240130.0,240149.0,18236.27,20.0,0.0,21.0,,
313,2012-05-11,240150.0,240175.0,79358.59,26.0,0.0,33.0,,
314,2012-05-14,240176.0,240206.0,115237.87,31.0,0.0,36.0,,
315,2012-05-15,240207.0,240226.0,68611.65,20.0,0.0,33.0,,
316,2012-05-16,240227.0,240244.0,21693.12,18.0,0.0,26.0,,
317,2012-05-17,240245.0,240261.0,24715.73,17.0,0.0,27.0,,
318,2012-05-18,240262.0,240275.0,6898.24,14.0,0.0,26.0,,
319,2012-05-21,240276.0,240294.0,10266.86,19.0,0.0,30.0,,
320,2012-05-22,240295.0,240316.0,162279.04,22.0,0.0,35.0,,
321,2012-05-24,240317.0,240345.0,5511.48,29.0,0.0,33.0,,
322,2012-05-25,240346.0,240362.0,52459.3,17.0,0.0,22.0,,
323,2012-05-28,,,,,0.0,,,
324,2012-05-29,240363.0,240391.0,17537.58,29.0,0.0,46.0,,
325,2012-05-30,240392.0,240418.0,78136.08,27.0,0.0,43.0,,
326,2012-05-31,240419.0,240439.0,12723.68,21.0,0.0,37.0,,
327,2012-06-01,240440.0,240453.0,7999.72,14.0,0.0,23.0,,
328,2012-06-04,240454.0,240486.0,17281.31,33.0,0.0,40.0,,
329,2012-06-05,240487.0,240506.0,9409.34,20.0,0.0,22.0,,
330,2012-06-06,240507.0,240519.0,72675.36,13.0,0.0,23.0,,
331,2012-06-07,240520.0,240531.0,18104.06,12.0,0.0,33.0,,
332,2012-06-08,240532.0,240554.0,19925.97,23.0,0.0,22.0,,
333,2012-06-11,240555.0,240578.0,24441.68,24.0,0.0,37.0,,
334,2012-06-12,240579.0,240605.0,17719.98,27.0,0.0,36.0,,
335,2012-06-13,240606.0,240616.0,12537.67,11.0,0.0,25.0,,
336,2012-06-14,240617.0,240648.0,40604.25,32.0,0.0,42.0,,
337,2012-06-15,240649.0,240665.0,11002.91,17.0,0.0,33.0,,
338,2012-06-18,240666.0,240694.0,2729.2,29.0,0.0,42.0,,
339,2012-06-19,240695.0,240716.0,216224.71,22.0,0.0,39.0,,
340,2012-06-20,240717.0,240745.0,15473.0,29.0,0.0,39.0,,
341,2012-06-21,240746.0,240760.0,5434.89,15.0,0.0,30.0,,
342,2012-06-22,240761.0,240777.0,20848.97,17.0,0.0,28.0,,
343,2012-06-25,240778.0,240804.0,47044.12,27.0,0.0,43.0,,
344,2012-06-26,240805.0,240819.0,6462.02,15.0,0.0,23.0,,
345,2012-06-27,240820.0,240840.0,55417.39,21.0,0.0,50.0,,
346,2012-06-28,240841.0,240861.0,13681.19,21.0,0.0,38.0,,
347,2012-06-29,240862.0,240887.0,193077.21,26.0,0.0,27.0,,
348,2012-07-02,240888.0,240906.0,10125.75,19.0,0.0,37.0,,
349,2012-07-03,240907.0,240924.0,14902.11,18.0,0.0,24.0,,
350,2012-07-05,240925.0,240946.0,27927.23,22.0,0.0,28.0,,
351,2012-07-06,240947.0,240971.0,14450.65,25.0,0.0,34.0,,
352,2012-07-09,240972.0,240996.0,19345.52,25.0,0.0,40.0,,
353,2012-07-10,240997.0,241022.0,14415.47,26.0,0.0,34.0,,
354,2012-07-11,241023.0,241049.0,43219.97,27.0,0.0,29.0,,
355,2012-07-12,241050.0,241074.0,9876.69,25.0,0.0,38.0,,
356,2012-07-13,241075.0,241103.0,28590.07,29.0,0.0,39.0,,
357,2012-07-16,241104.0,241122.0,18491.54,19.0,0.0,30.0,,
358,2012-07-17,241123.0,241155.0,29772.55,31.0,2.0,31.0,,
359,2012-07-18,241156.0,241179.0,23662.1,24.0,0.0,31.0,,
360,2012-07-19,241180.0,241192.0,6357.01,13.0,0.0,37.0,,
361,2012-07-20,241193.0,241213.0,52235.72,21.0,0.0,30.0,,
362,2012-07-23,241214.0,241232.0,13670.42,19.0,0.0,30.0,,
363,2012-07-24,241233.0,241253.0,232110.02,21.0,0.0,31.0,,
364,2012-07-25,241254.0,241271.0,51527.72,18.0,0.0,28.0,,
365,2012-07-26,241272.0,241295.0,15679.87,24.0,0.0,48.0,,
366,2012-07-27,241296.0,241313.0,,18.0,0.0,20.0,,
367,2012-07-30,241314.0,241335.0,,22.0,0.0,39.0,,
368,2012-07-31,241336.0,241366.0,,31.0,0.0,26.0,,
369,2012-08-01,241367.0,241393.0,,27.0,0.0,25.0,,
370,2012-08-02,241394.0,241427.0,,34.0,0.0,30.0,,
371,2012-08-03,241428.0,241456.0,,29.0,0.0,26.0,,
372,2012-08-06,241460.0,241483.0,,24.0,0.0,33.0,,
373,2012-08-07,241484.0,241525.0,12560.64,42.0,0.0,48.0,,
374,2012-08-08,241526.0,241564.0,29257.84,39.0,0.0,27.0,,
375,2012-08-09,241565.0,241588.0,56367.74,24.0,0.0,25.0,,
376,2012-08-10,241589.0,241604.0,8147.01,16.0,0.0,23.0,,
377,2012-08-13,241605.0,241633.0,46891.25,29.0,0.0,39.0,,
378,2012-08-14,241634.0,241658.0,26158.08,25.0,0.0,34.0,,
379,2012-08-15,241659.0,241677.0,27733.17,19.0,0.0,31.0,,
380,2012-08-16,241678.0,241721.0,39967.58,44.0,0.0,48.0,,
381,2012-08-17,241722.0,241746.0,11722.66,25.0,0.0,18.0,,
382,2012-08-20,241747.0,241782.0,221362.77,36.0,0.0,36.0,,
383,2012-08-21,241783.0,241815.0,9647.01,33.0,0.0,30.0,,
384,2012-08-22,241816.0,241834.0,15879.98,19.0,0.0,35.0,,
385,2012-08-23,241835.0,241850.0,13954.13,16.0,0.0,26.0,,
386,2012-08-24,241851.0,241869.0,11444.28,19.0,0.0,24.0,,
387,2012-08-27,241870.0,241897.0,7635.67,28.0,0.0,47.0,,
388,2012-08-28,241898.0,241927.0,22808.57,30.0,0.0,43.0,,
389,2012-08-29,241928.0,241950.0,10793.05,23.0,0.0,19.0,,
390,2012-08-30,241951.0,241992.0,109205.37,42.0,0.0,43.0,,
391,2012-08-31,241993.0,242026.0,19830.83,34.0,0.0,36.0,,
392,2012-09-04,242027.0,242056.0,10300.11,30.0,0.0,26.0,,
393,2012-09-05,242057.0,242087.0,19448.6,31.0,0.0,52.0,,
394,2012-09-06,242088.0,242124.0,16611.58,37.0,0.0,38.0,,
395,2012-09-07,242125.0,242128.0,222706.53,4.0,0.0,0.0,,
396,2012-09-10,242129.0,242166.0,33168.79,38.0,0.0,66.0,,
397,2012-09-11,242167.0,242205.0,19940.29,39.0,0.0,43.0,,
398,2012-09-12,242206.0,242249.0,50939.82,44.0,0.0,38.0,,
399,2012-09-13,242250.0,242283.0,26511.38,34.0,0.0,54.0,,
400,2012-09-14,242284.0,242286.0,2295.47,3.0,0.0,0.0,,
401,2012-09-17,242287.0,242314.0,27481.84,28.0,0.0,56.0,,
402,2012-09-18,242315.0,242354.0,16892.94,40.0,0.0,36.0,,
403,2012-09-19,242355.0,242370.0,11797.47,16.0,0.0,23.0,,
404,2012-09-20,242371.0,242392.0,7426.73,22.0,0.0,47.0,,
405,2012-09-21,242393.0,242399.0,735.0,7.0,0.0,0.0,,
406,2012-09-24,242400.0,242424.0,33178.54,25.0,0.0,52.0,,
407,2012-09-25,242425.0,242450.0,18761.83,26.0,0.0,42.0,,
408,2012-09-26,242451.0,242487.0,32347.85,37.0,0.0,33.0,,
409,2012-09-27,242488.0,242517.0,29734.67,30.0,0.0,31.0,,
410,2012-09-28,242518.0,242518.0,240.34,1.0,0.0,0.0,,
411,2012-10-01,242519.0,242547.0,11635.04,29.0,0.0,40.0,,
412,2012-10-02,242548.0,242585.0,25393.75,38.0,0.0,27.0,,
413,2012-10-03,242586.0,242617.0,23256.89,32.0,0.0,43.0,,
414,2012-10-04,242618.0,242649.0,24370.29,32.0,0.0,37.0,,
415,2012-10-05,242650.0,242650.0,,1.0,0.0,0.0,,
416,2012-10-08,242650.0,242684.0,26252.44,35.0,0.0,45.0,,
417,2012-10-09,242685.0,242714.0,21514.94,30.0,0.0,42.0,,
418,2012-10-10,242715.0,242749.0,30394.75,35.0,0.0,37.0,,
419,2012-10-11,242750.0,242791.0,36266.11,42.0,0.0,43.0,,
420,2012-10-12,242792.0,242797.0,,6.0,0.0,0.0,,
421,2012-10-15,242798.0,242829.0,16938.67,32.0,0.0,46.0,,
422,2012-10-16,242830.0,242864.0,42648.03,35.0,0.0,39.0,,
423,2012-10-17,242865.0,242896.0,24803.28,32.0,0.0,40.0,,
424,2012-10-18,242897.0,242918.0,18846.45,22.0,0.0,39.0,,
425,2012-10-19,242919.0,242921.0,,3.0,0.0,0.0,,
426,2012-10-22,242922.0,242950.0,29042.24,29.0,0.0,35.0,,
427,2012-10-23,242951.0,242984.0,,34.0,0.0,44.0,,
428,2012-10-24,242985.0,243005.0,,21.0,0.0,40.0,,
429,2012-10-25,243006.0,243032.0,,27.0,0.0,37.0,,
430,2012-10-26,243033.0,243033.0,,1.0,0.0,0.0,,
431,2012-10-29,243034.0,243055.0,,22.0,0.0,52.0,,
432,2012-10-30,243056.0,243085.0,,30.0,0.0,36.0,,
433,2012-10-31,243086.0,243119.0,,34.0,0.0,16.0,,
434,2012-11-01,243120.0,243152.0,,33.0,0.0,32.0,,
435,2012-11-02,243153.0,243164.0,,12.0,0.0,0.0,,
436,2012-11-05,243165.0,243190.0,,26.0,0.0,43.0,,
437,2012-11-06,243191.0,243223.0,,33.0,0.0,36.0,,
438,2012-11-07,243224.0,243248.0,,25.0,0.0,36.0,,
439,2012-11-08,243249.0,243274.0,,26.0,0.0,27.0,,
440,2012-11-09,243275.0,243278.0,,4.0,0.0,0.0,,
441,2012-11-12,,,,,0.0,0.0,,
442,2012-11-13,243279.0,243306.0,,28.0,0.0,40.0,,
443,2012-11-14,243307.0,243340.0,38790.47,34.0,0.0,32.0,,
444,2012-11-15,243341.0,243366.0,12990.38,26.0,0.0,35.0,,
445,2012-11-16,243367.0,243369.0,79329.11,3.0,0.0,0.0,,
446,2012-11-19,243370.0,243409.0,75597.32,40.0,0.0,58.0,,
447,2012-11-20,243410.0,243438.0,28405.08,29.0,0.0,33.0,,
448,2012-11-21,243439.0,243457.0,18007.66,19.0,0.0,37.0,,
449,2012-11-22,,,,,0.0,0.0,,
450,2012-11-23,,,,,0.0,0.0,,
